Altitude_ft,Airspeed_knots,Ejection_Type,Pilot_Posture,Time_of_Day,Weather,Terrain,System_Malfunction,Aircraft_Altitude,G_Force,Ejection_Success,Injury_Level
11364.8,629.74,Conventional,Optimal,Night,Clear,Land,0,Stable,19.91,1,None
24102.02,784.44,Conventional,Optimal,Night,Rain,Water,0,Stable,10.31,1,severe
11643.35,748.27,Conventional,Optimal,Night,Rain,Water,1,Stable,5.88,0,Minor
6260.49,514.07,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.14,1,Minor
10868.38,599.38,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.42,1,severe
11916.97,528.68,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,6.84,1,Minor
15319.89,628.56,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,20.0,1,None
22248.97,374.83,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,16.97,1,None
29107.33,758.71,Conventional,Optimal,Day,Rain,Land,0,Stable,9.47,1,severe
17461.98,529.35,Conventional,Optimal,Day,Storm,Water,0,Stable,12.71,1,severe
32173.53,747.09,Conventional,Optimal,Night,Clear,Water,0,Stable,12.93,1,severe
11585.38,356.16,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,10.25,1,severe
6626.2,337.7,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
11528.7,384.84,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.19,1,Minor
14640.75,244.51,Conventional,Optimal,Day,Clear,Land,0,Stable,9.53,1,severe
7174.54,570.87,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,12.33,1,severe
6913.14,287.05,Conventional,Slouched,Night,Clear,Land,0,Stable,13.9,1,severe
12604.47,815.83,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,16.44,1,None
8865.7,237.62,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,9.47,1,severe
10809.5,833.25,Conventional,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
18187.84,866.31,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,11.0,1,severe
16254.73,675.12,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,20.0,1,None
38266.23,384.67,Conventional,Optimal,Day,Rain,Land,0,Stable,7.96,1,Minor
28035.38,593.81,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,14.28,1,severe
10670.89,441.04,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,14.57,1,severe
45854.13,282.24,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,5.21,1,Minor
12561.95,505.29,Conventional,Optimal,Night,Rain,Land,1,Stable,6.39,1,Minor
6097.78,569.04,Conventional,Optimal,Night,Storm,Water,0,Stable,11.32,1,severe
18217.93,474.91,Conventional,Optimal,Night,Rain,Land,0,Stable,17.16,1,None
15041.09,327.16,Conventional,Optimal,Day,Storm,Land,0,Stable,20.0,1,None
9379.02,556.64,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.16,1,None
8699.36,569.45,Conventional,Optimal,Day,Clear,Mountain,0,Stable,14.0,1,severe
8952.51,838.98,Conventional,Slouched,Night,Storm,Land,0,Stable,20.0,0,Fatal
12338.98,375.42,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,13.82,1,severe
21404.81,357.63,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,12.06,1,severe
16122.53,446.44,Zero-Zero,Optimal,Night,Rain,Water,0,Stable,12.86,1,severe
19110.93,428.34,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,13.53,1,severe
10469.64,839.88,Conventional,Optimal,Day,Storm,Water,0,Stable,14.03,1,severe
18906.04,505.26,Zero-Zero,Optimal,Day,Clear,Mountain,1,Stable,7.06,1,Minor
12504.56,888.57,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,12.58,1,severe
12854.15,787.47,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,7.68,1,Minor
7786.06,274.24,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.43,1,severe
11953.74,788.86,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,9.8,1,severe
7925.05,208.77,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,8.68,1,Minor
19158.72,492.55,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,8.9,1,Minor
6278.65,100.0,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,9.85,1,severe
31212.25,496.61,Conventional,Slouched,Night,Rain,Land,0,Stable,15.77,1,None
34873.89,586.33,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,10.26,1,severe
18349.94,732.74,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,10.63,1,severe
18940.99,412.86,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,12.63,1,severe
12762.06,169.61,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
9630.21,581.2,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
6269.1,432.78,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,12.67,1,severe
15615.51,352.53,Zero-Zero,Optimal,Day,Rain,Mountain,0,Stable,20.0,1,None
23211.63,472.68,Conventional,Optimal,Day,Clear,Mountain,0,Stable,15.7,1,None
20144.75,960.56,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,13.25,1,severe
5898.22,810.72,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.89,1,None
8242.51,930.01,Conventional,Slouched,Day,Clear,Land,0,Stable,13.58,0,severe
20502.45,892.85,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
13905.86,508.77,Conventional,Optimal,Day,Rain,Land,1,Stable,20.0,0,Fatal
15102.89,731.19,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,8.35,1,Minor
16099.43,656.19,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.69,1,Minor
6145.29,487.3,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,10.89,1,severe
9919.16,500.51,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,5.57,1,Minor
20998.57,583.29,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,6.17,1,Minor
10979.21,453.44,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
26399.05,545.52,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,20.0,1,None
11041.44,519.25,Conventional,Optimal,Night,Clear,Land,0,Stable,19.78,1,None
27493.2,863.0,Zero-Zero,Optimal,Night,Storm,Land,1,Stable,19.54,1,None
12212.18,926.25,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,9.53,1,severe
24119.03,299.67,Conventional,Slouched,Day,Clear,Land,0,Stable,17.39,1,None
13790.31,214.27,Conventional,Optimal,Night,Storm,Mountain,0,Stable,8.03,1,Minor
7756.4,583.27,Conventional,Optimal,Night,Clear,Land,0,Stable,12.61,1,severe
10253.31,400.38,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,10.75,1,severe
33272.63,562.38,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,8.31,1,Minor
11130.25,644.03,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,13.08,1,severe
6606.23,747.71,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
10939.49,563.56,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,16.37,1,None
9150.77,519.46,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,9.57,1,severe
21208.05,776.32,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.12,1,Minor
9838.86,756.67,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,14.85,1,severe
12350.88,827.92,Conventional,Optimal,Day,Clear,Land,0,Stable,17.94,1,None
12407.04,615.52,Conventional,Optimal,Night,Storm,Mountain,0,Stable,11.48,1,severe
19319.3,668.45,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,10.35,1,severe
10654.7,764.02,Conventional,Optimal,Day,Clear,Land,0,Stable,7.04,1,Minor
9090.26,775.1,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
10670.1,527.99,Conventional,Optimal,Night,Clear,Water,0,Stable,11.67,1,severe
6110.27,459.88,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,9.64,1,severe
13351.16,326.65,Conventional,Optimal,Night,Clear,Water,0,Stable,12.17,1,severe
21564.93,383.15,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.07,1,None
12760.86,562.22,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,14.07,1,severe
6453.2,418.46,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,18.95,1,None
6635.56,496.8,Conventional,Slouched,Day,Clear,Land,0,Stable,16.96,1,None
18895.35,369.27,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.22,1,severe
12887.29,664.4,Conventional,Optimal,Day,Storm,Water,0,Stable,14.32,1,severe
16097.69,708.67,Conventional,Optimal,Day,Clear,Water,0,Stable,7.27,1,Minor
8424.99,946.32,Conventional,Optimal,Day,Clear,Mountain,0,Stable,9.54,1,severe
17562.08,902.92,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.63,1,None
12352.29,383.07,Conventional,Optimal,Night,Clear,Land,1,Stable,17.47,1,None
6941.91,695.05,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
19892.72,829.25,Conventional,Optimal,Day,Clear,Land,0,Stable,8.1,1,Minor
19506.22,576.85,Conventional,Optimal,Day,Clear,Land,0,Stable,7.3,1,Minor
9009.32,388.13,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
5756.53,302.31,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,20.0,1,None
34814.16,1138.45,Zero-Zero,Optimal,Night,Clear,Land,1,Stable,8.58,1,Minor
13947.48,470.54,Conventional,Slouched,Day,Clear,Land,0,Stable,16.3,1,None
8681.01,885.08,Conventional,Optimal,Night,Clear,Land,0,Stable,15.11,1,None
8414.39,474.68,Zero-Zero,Optimal,Night,Rain,Land,1,Stable,7.07,1,Minor
46294.32,683.93,Conventional,Slouched,Day,Storm,Land,0,Stable,15.19,0,Fatal
5901.88,776.37,Conventional,Optimal,Night,Rain,Land,0,Stable,10.39,1,severe
17166.76,495.05,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.48,1,severe
11316.99,456.85,Conventional,Slouched,Night,Clear,Mountain,0,Stable,11.87,1,severe
6137.46,1007.09,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,5.73,1,Minor
31512.98,334.76,Conventional,Optimal,Day,Storm,Water,0,Stable,13.82,1,severe
11473.09,278.36,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,17.59,1,None
5045.92,521.71,Conventional,Slouched,Day,Clear,Land,0,Stable,16.64,1,None
6951.7,608.04,Conventional,Optimal,Night,Clear,Water,0,Stable,5.46,1,Minor
7304.93,347.19,Conventional,Optimal,Night,Clear,Land,0,Stable,8.24,1,Minor
7729.19,255.34,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.09,1,None
12192.77,902.93,Conventional,Optimal,Night,Clear,Water,0,Stable,14.54,1,severe
12768.01,549.35,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,10.31,1,severe
11163.06,774.12,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,11.07,1,severe
20009.5,526.51,Conventional,Optimal,Night,Clear,Land,0,Stable,12.22,1,severe
50000.0,650.82,Conventional,Optimal,Day,Storm,Land,0,Stable,10.62,1,severe
14625.77,772.1,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,13.22,1,severe
7583.64,381.43,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,16.33,1,None
30508.06,489.65,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,6.76,1,Minor
23206.37,272.45,Conventional,Optimal,Day,Rain,Land,1,Stable,18.01,1,None
9969.38,430.82,Conventional,Optimal,Day,Clear,Water,0,Stable,15.66,1,None
8739.22,1127.84,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.44,1,None
9757.17,378.76,Conventional,Optimal,Day,Clear,Water,0,Stable,7.71,1,Minor
6066.52,760.0,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,20.0,1,None
31670.69,800.39,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.04,1,None
30629.4,319.04,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,10.99,1,severe
26604.95,537.73,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,17.31,1,None
14649.96,431.7,Zero-Zero,Optimal,Day,Clear,Land,1,Stable,14.9,1,severe
5186.3,872.66,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,7.2,1,Minor
12317.54,362.58,Conventional,Optimal,Night,Clear,Mountain,0,Stable,20.0,1,None
18594.92,236.19,Zero-Zero,Optimal,Night,Rain,Mountain,0,Stable,10.14,1,severe
11147.14,842.28,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.22,1,severe
36211.06,362.17,Conventional,Slouched,Day,Clear,Land,0,Stable,7.61,1,Minor
5923.58,472.73,Conventional,Optimal,Night,Clear,Land,0,Stable,8.2,1,Minor
41037.23,897.77,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,14.3,1,severe
23876.94,441.9,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.27,1,severe
22517.73,652.44,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,16.12,1,None
8539.65,509.77,Zero-Zero,Slouched,Night,Storm,Land,0,Stable,17.47,1,None
41432.16,412.96,Zero-Zero,Optimal,Day,Clear,Water,1,Stable,14.16,1,severe
16147.93,687.98,Zero-Zero,Slouched,Night,Storm,Land,0,Stable,7.6,1,Minor
10694.48,497.55,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,6.84,1,Minor
6270.33,262.52,Conventional,Optimal,Day,Rain,Land,0,Stable,9.16,1,severe
5311.64,478.32,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.24,1,Minor
38877.16,434.44,Zero-Zero,Optimal,Night,Clear,Mountain,1,Stable,13.76,1,severe
26056.17,427.34,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,17.58,1,None
20650.3,512.97,Conventional,Optimal,Night,Rain,Water,0,Stable,16.14,1,None
29106.97,291.6,Zero-Zero,Slouched,Night,Rain,Mountain,0,Stable,12.18,1,severe
6181.57,498.79,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.8,1,severe
19492.06,505.08,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,18.34,1,None
5602.18,536.53,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.26,1,Minor
6920.82,629.38,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.61,1,severe
13417.59,440.5,Conventional,Optimal,Night,Storm,Water,0,Stable,11.69,1,severe
16097.01,492.1,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,6.47,1,Minor
7421.6,469.01,Conventional,Optimal,Day,Clear,Land,0,Stable,17.92,1,None
20305.97,422.0,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,15.34,1,None
6995.37,467.73,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.12,1,None
5122.87,465.64,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,8.44,1,Minor
20494.93,539.24,Zero-Zero,Slouched,Night,Rain,Land,0,Stable,7.28,1,Minor
21603.26,366.64,Conventional,Optimal,Day,Rain,Land,0,Stable,6.61,1,Minor
20039.75,451.23,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,19.41,1,None
19827.66,414.94,Conventional,Optimal,Day,Clear,Land,0,Stable,9.95,1,severe
23049.57,294.04,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
5421.85,364.16,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,20.0,1,None
27636.54,634.47,Conventional,Optimal,Day,Storm,Water,0,Stable,20.0,1,None
27528.56,470.66,Conventional,Slouched,Day,Clear,Water,0,Stable,10.81,1,severe
7530.2,561.51,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,12.72,1,severe
20335.37,549.99,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,12.35,1,severe
12089.13,777.4,Zero-Zero,Slouched,Day,Rain,Mountain,0,Stable,10.48,1,severe
5215.0,410.13,Zero-Zero,Optimal,Night,Rain,Mountain,0,Stable,19.23,1,None
11491.41,569.83,Conventional,Optimal,Day,Rain,Water,1,Stable,20.0,0,Fatal
9280.54,577.12,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,17.39,1,None
5268.49,361.43,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
6941.83,551.09,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
7623.98,670.87,Conventional,Optimal,Night,Clear,Land,0,Stable,8.11,1,Minor
6851.32,477.98,Conventional,Optimal,Day,Storm,Land,0,Stable,14.13,1,severe
6521.56,679.44,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
11792.69,367.71,Conventional,Optimal,Day,Clear,Land,0,Stable,10.97,1,severe
7382.68,590.49,Conventional,Slouched,Night,Rain,Land,0,Stable,20.0,0,Fatal
29080.98,463.27,Conventional,Optimal,Day,Clear,Mountain,0,Stable,14.78,1,severe
13693.35,704.91,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,8.8,1,Minor
15861.88,538.99,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.62,1,None
11714.62,383.2,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,20.0,1,None
5667.76,188.46,Conventional,Optimal,Day,Storm,Water,0,Stable,9.98,1,severe
7112.84,382.44,Conventional,Optimal,Night,Clear,Land,0,Stable,12.69,1,severe
12239.93,616.78,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,14.9,1,severe
5967.79,425.05,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,6.38,1,Minor
5958.81,730.67,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,6.11,1,Minor
8957.57,478.28,Conventional,Slouched,Night,Storm,Land,1,Stable,7.92,0,Minor
13014.49,400.32,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
6484.22,415.83,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,20.0,1,None
6061.02,783.58,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,10.18,1,severe
25858.37,793.35,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,5.49,1,Minor
9124.55,701.88,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
10117.14,512.45,Conventional,Optimal,Night,Storm,Water,0,Stable,20.0,1,None
8685.87,737.32,Conventional,Optimal,Night,Clear,Land,0,Stable,11.61,1,severe
8046.78,903.88,Zero-Zero,Optimal,Night,Storm,Water,0,Stable,13.05,1,severe
5945.7,395.8,Zero-Zero,Slouched,Night,Clear,Water,1,Stable,8.07,1,Minor
31137.59,774.21,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,14.58,1,severe
6248.66,550.4,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,17.38,1,None
23537.28,296.46,Conventional,Optimal,Night,Clear,Water,0,Stable,20.0,1,None
7731.97,775.34,Zero-Zero,Slouched,Day,Storm,Land,0,Stable,20.0,1,None
6255.42,559.38,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,7.27,1,Minor
25437.26,417.88,Conventional,Slouched,Night,Clear,Land,0,Stable,17.65,1,None
12207.41,807.57,Zero-Zero,Optimal,Day,Storm,Land,0,Stable,7.99,1,Minor
7387.78,218.33,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,18.93,1,None
5532.5,401.78,Conventional,Optimal,Day,Clear,Land,0,Stable,14.65,1,severe
8047.58,324.97,Conventional,Slouched,Day,Clear,Water,0,Stable,14.48,1,severe
16345.98,509.33,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,15.09,1,None
9760.01,383.97,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.35,1,severe
17881.51,432.85,Conventional,Optimal,Day,Clear,Mountain,0,Stable,20.0,1,None
13346.37,336.09,Zero-Zero,Optimal,Day,Rain,Water,1,Stable,13.45,1,severe
12910.79,474.71,Conventional,Optimal,Night,Rain,Water,0,Stable,6.56,1,Minor
5910.1,803.78,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,7.05,1,Minor
5570.35,787.05,Conventional,Slouched,Day,Rain,Land,0,Stable,8.07,0,Minor
7098.33,354.66,Conventional,Slouched,Day,Clear,Land,0,Stable,8.17,1,Minor
25001.91,572.61,Zero-Zero,Optimal,Night,Clear,Mountain,0,Stable,9.38,1,severe
7959.13,766.7,Conventional,Optimal,Day,Clear,Land,0,Stable,10.18,1,severe
16837.89,459.91,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,10.37,1,severe
16958.42,775.67,Conventional,Optimal,Night,Rain,Land,0,Stable,9.12,1,severe
12110.19,455.86,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,18.54,1,None
15721.0,325.86,Conventional,Optimal,Day,Rain,Land,0,Stable,13.85,1,severe
36792.35,519.11,Zero-Zero,Optimal,Night,Clear,Mountain,1,Stable,6.38,1,Minor
11984.42,340.37,Conventional,Optimal,Night,Clear,Land,0,Stable,10.12,1,severe
7779.12,1042.53,Zero-Zero,Optimal,Night,Clear,Water,0,Stable,17.94,1,None
17806.27,735.19,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,17.12,1,None
6113.71,718.79,Conventional,Optimal,Day,Clear,Water,0,Stable,16.08,1,None
9047.34,759.43,Zero-Zero,Optimal,Day,Storm,Water,0,Stable,20.0,1,None
5022.41,256.06,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,7.88,1,Minor
10383.88,803.97,Zero-Zero,Optimal,Night,Storm,Land,0,Stable,7.88,1,Minor
6456.53,870.75,Conventional,Optimal,Day,Storm,Water,0,Stable,7.17,1,Minor
10500.55,666.86,Conventional,Optimal,Day,Clear,Land,0,Stable,7.03,1,Minor
7327.17,463.23,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,5.75,1,Minor
22246.59,297.5,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.79,1,severe
15987.4,410.57,Zero-Zero,Slouched,Day,Clear,Mountain,0,Stable,11.55,1,severe
11420.39,411.13,Conventional,Optimal,Day,Clear,Land,0,Stable,12.9,1,severe
19617.9,856.27,Zero-Zero,Optimal,Night,Rain,Land,0,Stable,20.0,1,None
14742.15,829.12,Conventional,Optimal,Night,Clear,Land,0,Stable,12.51,1,severe
16161.94,992.45,Conventional,Optimal,Day,Clear,Land,0,Stable,11.13,1,severe
6730.73,461.07,Zero-Zero,Slouched,Day,Rain,Water,0,Stable,14.49,1,severe
6314.57,577.66,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,14.32,1,severe
8137.16,615.54,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,9.09,1,severe
28086.08,485.05,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,16.96,1,None
24804.16,569.39,Conventional,Optimal,Night,Clear,Land,0,Stable,10.81,1,severe
10547.07,395.09,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,12.18,1,severe
32224.95,340.91,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
12950.98,707.15,Conventional,Optimal,Night,Rain,Land,0,Stable,19.14,1,None
13366.3,700.0,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,9.18,1,severe
12124.41,593.35,Conventional,Optimal,Day,Clear,Water,0,Stable,19.98,1,None
5951.73,535.8,Conventional,Optimal,Day,Clear,Land,0,Stable,10.21,1,severe
15122.12,278.34,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.82,1,severe
5996.67,986.6,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,7.58,1,Minor
5294.2,953.8,Zero-Zero,Optimal,Night,Clear,Water,1,Stable,20.0,1,None
9670.05,594.77,Zero-Zero,Slouched,Night,Clear,Land,0,Stable,12.81,1,severe
26241.1,1007.07,Zero-Zero,Optimal,Day,Clear,Water,1,Stable,20.0,1,None
16929.91,772.22,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,13.72,1,severe
7559.46,673.37,Zero-Zero,Slouched,Night,Clear,Water,0,Stable,5.43,1,Minor
6848.89,329.36,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,10.08,1,severe
5181.53,816.4,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,11.01,1,severe
9176.04,565.38,Conventional,Optimal,Night,Clear,Land,0,Stable,7.29,1,Minor
50000.0,837.5,Zero-Zero,Slouched,Night,Clear,Mountain,1,Stable,12.18,0,severe
7213.69,371.08,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,9.6,1,severe
8116.75,510.12,Zero-Zero,Optimal,Night,Rain,Mountain,0,Stable,20.0,1,None
20176.06,963.35,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.77,1,severe
12577.93,851.73,Conventional,Optimal,Day,Clear,Land,0,Stable,15.93,1,None
10282.35,970.56,Conventional,Optimal,Day,Clear,Water,0,Stable,5.59,1,Minor
14168.39,572.14,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,17.42,1,None
9363.74,264.54,Conventional,Optimal,Day,Clear,Water,0,Stable,20.0,1,None
8646.89,714.89,Conventional,Optimal,Night,Rain,Water,0,Stable,20.0,1,None
8879.07,697.8,Zero-Zero,Slouched,Day,Rain,Water,0,Stable,8.64,1,Minor
6553.31,426.79,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
5129.6,747.95,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,10.39,1,severe
17119.33,575.23,Zero-Zero,Optimal,Night,Clear,Mountain,1,Stable,15.79,1,None
8014.36,675.83,Conventional,Optimal,Day,Clear,Land,0,Stable,17.88,1,None
8268.57,193.58,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,11.92,1,severe
18436.96,371.6,Conventional,Slouched,Day,Rain,Mountain,0,Stable,18.8,1,None
17035.81,512.6,Zero-Zero,Slouched,Day,Clear,Water,0,Stable,10.29,1,severe
6990.89,499.06,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,14.28,1,severe
29042.32,373.54,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
25382.92,641.42,Zero-Zero,Optimal,Day,Clear,Land,0,Stable,17.52,1,None
9044.24,780.64,Conventional,Optimal,Night,Clear,Land,0,Stable,10.82,1,severe
12208.84,464.35,Conventional,Slouched,Night,Clear,Land,0,Stable,16.16,1,None
7813.85,427.15,Conventional,Optimal,Day,Clear,Mountain,0,Stable,8.63,1,Minor
26262.06,485.48,Conventional,Optimal,Night,Clear,Land,0,Stable,13.26,1,severe
9807.67,532.39,Conventional,Optimal,Night,Clear,Water,0,Stable,11.98,1,severe
9191.56,751.93,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,7.58,1,Minor
33859.02,641.6,Conventional,Optimal,Day,Clear,Land,0,Stable,20.0,1,None
5066.49,422.64,Conventional,Optimal,Night,Clear,Water,0,Stable,15.85,1,None
9249.32,705.81,Zero-Zero,Optimal,Day,Rain,Water,0,Stable,16.31,1,None
12640.06,586.73,Conventional,Optimal,Day,Storm,Land,0,Stable,14.95,1,severe
16127.76,476.57,Zero-Zero,Slouched,Day,Clear,Land,0,Stable,20.0,1,None
8779.2,793.6,Zero-Zero,Optimal,Day,Rain,Land,0,Stable,11.63,1,severe
29386.86,379.41,Zero-Zero,Optimal,Day,Clear,Water,0,Stable,17.65,1,None
22706.52,335.77,Zero-Zero,Optimal,Night,Clear,Land,0,Stable,10.3,1,severe
7077.82,695.66,Zero-Zero,Slouched,Day,Storm,Mountain,0,Stable,7.79,1,Minor
